OrderDate,CustomerID,Category,Product,Quantity,UnitPrice,Region,Revenue,Month,DayOfWeek,IsWeekend
2025-11-08,CUST0459,Toys,Plush Toy,2,78.65,North,157.3,2025-11,Saturday,True
2025-09-11,CUST0590,Apparel,Running Shoes,1,23.35,North,23.35,2025-09,Thursday,False
2025-11-05,CUST0302,Toys,Plush Toy,1,63.75,West,63.75,2025-11,Wednesday,False
2025-03-08,CUST0366,Home & Kitchen,Blender,3,79.33,North,237.99,2025-03,Saturday,True
2025-08-22,CUST0253,Home & Kitchen,Blender,5,81.84,South,409.20000000000005,2025-08,Friday,False
2025-01-24,CUST0056,Sports,Water Bottle,2,90.76,South,181.52,2025-01,Friday,False
2025-06-10,CUST0037,Sports,Yoga Mat,1,49.42,South,49.42,2025-06,Tuesday,False
2025-11-09,CUST0767,Electronics,Bluetooth Speaker,4,136.99,North,547.96,2025-11,Sunday,True
2025-12-08,CUST0159,Toys,Puzzle 1000pc,3,14.14,North,42.42,2025-12,Monday,False
2025-07-19,CUST0376,Toys,Plush Toy,3,77.53,South,232.59,2025-07,Saturday,True
2025-06-19,CUST0532,Beauty,Face Serum,4,24.03,West,96.12,2025-06,Thursday,False
2025-03-26,CUST0685,Sports,Yoga Mat,3,90.61,West,271.83,2025-03,Wednesday,False
2025-01-21,CUST0677,Apparel,Running Shoes,3,26.91,East,80.73,2025-01,Tuesday,False
2025-08-18,CUST0531,Apparel,Denim Jeans,5,14.08,West,70.4,2025-08,Monday,False
2025-04-11,CUST0628,Electronics,Laptop Stand,4,63.59,West,254.36,2025-04,Friday,False
2025-09-12,CUST0156,Sports,Dumbbell Set,2,93.75,West,187.5,2025-09,Friday,False
2025-09-10,CUST0506,Apparel,Running Shoes,1,38.18,West,38.18,2025-09,Wednesday,False
2025-03-12,CUST0117,Sports,Yoga Mat,5,101.29,North,506.45000000000005,2025-03,Wednesday,False
2025-09-14,CUST0565,Beauty,Lip Balm Set,4,16.72,South,66.88,2025-09,Sunday,True
2025-10-24,CUST0585,Beauty,Makeup Brush Kit,3,5.02,North,15.059999999999999,2025-10,Friday,False
2025-05-16,CUST0508,Electronics,Wireless Earbuds,5,189.04,East,945.1999999999999,2025-05,Friday,False
2025-03-16,CUST0271,Sports,Resistance Bands,5,71.32,East,356.59999999999997,2025-03,Sunday,True
2025-07-01,CUST0371,Toys,Building Blocks,5,11.93,North,59.65,2025-07,Tuesday,False
2025-09-16,CUST0097,Beauty,Face Serum,3,31.85,North,95.55000000000001,2025-09,Tuesday,False
2025-08-27,CUST0450,Electronics,Laptop Stand,3,40.76,North,122.28,2025-08,Wednesday,False
2025-03-01,CUST0609,Home & Kitchen,LED Lamp,5,54.08,East,270.4,2025-03,Saturday,True
2025-08-09,CUST0302,Sports,Dumbbell Set,2,110.9,North,221.8,2025-08,Saturday,True
2025-10-15,CUST0754,Apparel,Denim Jeans,1,96.83,North,96.83,2025-10,Wednesday,False
2025-12-26,CUST0333,Home & Kitchen,LED Lamp,2,77.18,East,154.36,2025-12,Friday,False
2025-11-11,CUST0279,Apparel,Cotton T-Shirt,1,103.7,North,103.7,2025-11,Tuesday,False
2025-11-23,CUST0017,Beauty,Lip Balm Set,1,44.0,West,44.0,2025-11,Sunday,True
2025-03-27,CUST0742,Home & Kitchen,Non-Stick Pan,4,50.45,East,201.8,2025-03,Thursday,False
2025-10-16,CUST0280,Home & Kitchen,LED Lamp,5,27.49,West,137.45,2025-10,Thursday,False
2025-01-04,CUST0460,Apparel,Running Shoes,1,16.12,North,16.12,2025-01,Saturday,True
2025-10-16,CUST0723,Electronics,Laptop Stand,4,54.58,Unknown,218.32,2025-10,Thursday,False
2025-08-10,CUST0342,Toys,Building Blocks,5,30.04,North,150.2,2025-08,Sunday,True
2025-04-09,CUST0127,Apparel,Winter Jacket,3,111.44,South,334.32,2025-04,Wednesday,False
2025-11-16,CUST0057,Beauty,Makeup Brush Kit,2,55.26,West,110.52,2025-11,Sunday,True
2025-12-26,CUST0253,Sports,Water Bottle,4,108.7,North,434.8,2025-12,Friday,False
2025-03-06,CUST0508,Electronics,Wireless Earbuds,1,17.0,West,17.0,2025-03,Thursday,False
2025-01-20,CUST0035,Sports,Resistance Bands,3,121.24,West,363.71999999999997,2025-01,Monday,False
2025-07-23,CUST0407,Sports,Resistance Bands,4,59.57,East,238.28,2025-07,Wednesday,False
2025-09-01,CUST0256,Apparel,Winter Jacket,4,117.53,North,470.12,2025-09,Monday,False
2025-10-13,CUST0157,Beauty,Hair Dryer,1,15.45,South,15.45,2025-10,Monday,False
2025-12-04,CUST0209,Sports,Yoga Mat,1,86.13,North,86.13,2025-12,Thursday,False
2025-04-17,CUST0633,Electronics,Smartwatch,1,197.15,South,197.15,2025-04,Thursday,False
2025-04-26,CUST0624,Toys,Building Blocks,4,66.48,South,265.92,2025-04,Saturday,True
2025-02-04,CUST0583,Home & Kitchen,Throw Pillow,5,55.41,South,277.04999999999995,2025-02,Tuesday,False
2025-05-20,CUST0342,Electronics,Laptop Stand,1,17.8,South,17.8,2025-05,Tuesday,False
2025-05-12,CUST0440,Beauty,Makeup Brush Kit,1,9.02,South,9.02,2025-05,Monday,False
2025-10-23,CUST0328,Sports,Resistance Bands,3,102.72,West,308.15999999999997,2025-10,Thursday,False
2025-12-30,CUST0260,Toys,Plush Toy,5,33.64,East,168.2,2025-12,Tuesday,False
2025-11-14,CUST0394,Electronics,Smartwatch,1,23.08,South,23.08,2025-11,Friday,False
2025-05-30,CUST0586,Beauty,Makeup Brush Kit,4,6.91,West,27.64,2025-05,Friday,False
2025-06-30,CUST0290,Home & Kitchen,Throw Pillow,2,67.09,West,134.18,2025-06,Monday,False
2025-08-29,CUST0692,Beauty,Lip Balm Set,1,7.48,North,7.48,2025-08,Friday,False
2025-02-26,CUST0342,Toys,Puzzle 1000pc,5,59.29,East,296.45,2025-02,Wednesday,False
2025-12-20,CUST0567,Electronics,Smartwatch,4,128.67,West,514.68,2025-12,Saturday,True
2025-03-31,CUST0047,Sports,Water Bottle,3,117.08,South,351.24,2025-03,Monday,False
2025-12-08,CUST0599,Apparel,Running Shoes,4,26.74,East,106.96,2025-12,Monday,False
2025-09-06,CUST0311,Beauty,Lip Balm Set,3,29.6,South,88.80000000000001,2025-09,Saturday,True
2025-10-28,CUST0550,Electronics,Smartwatch,4,107.91,West,431.64,2025-10,Tuesday,False
2025-11-18,CUST0680,Sports,Yoga Mat,2,117.99,South,235.98,2025-11,Tuesday,False
2025-11-01,CUST0369,Toys,Puzzle 1000pc,5,55.75,East,278.75,2025-11,Saturday,True
2025-04-23,CUST0506,Electronics,Laptop Stand,2,162.83,North,325.66,2025-04,Wednesday,False
2025-01-02,CUST0393,Electronics,Wireless Earbuds,4,235.73,East,942.92,2025-01,Thursday,False
2025-10-17,CUST0571,Beauty,Hair Dryer,4,34.21,North,136.84,2025-10,Friday,False
2025-02-05,CUST0399,Apparel,Running Shoes,3,102.16,South,306.48,2025-02,Wednesday,False
2025-09-26,CUST0770,Beauty,Lip Balm Set,4,48.44,East,193.76,2025-09,Friday,False
2025-02-12,CUST0736,Home & Kitchen,Non-Stick Pan,1,22.6,North,22.6,2025-02,Wednesday,False
2025-11-28,CUST0609,Beauty,Face Serum,2,13.0,West,26.0,2025-11,Friday,False
2025-04-12,CUST0483,Apparel,Running Shoes,1,26.12,West,26.12,2025-04,Saturday,True
2025-12-28,CUST0626,Apparel,Denim Jeans,5,81.05,West,405.25,2025-12,Sunday,True
2025-11-05,CUST0798,Toys,Plush Toy,1,52.7,West,52.7,2025-11,Wednesday,False
2025-02-13,CUST0723,Toys,RC Car,4,14.81,North,59.24,2025-02,Thursday,False
2025-09-04,CUST0139,Toys,Plush Toy,2,57.85,East,115.7,2025-09,Thursday,False
2025-07-27,CUST0159,Sports,Dumbbell Set,1,95.02,South,95.02,2025-07,Sunday,True
2025-09-18,CUST0730,Toys,Plush Toy,3,75.69,East,227.07,2025-09,Thursday,False
2025-05-16,CUST0464,Electronics,Laptop Stand,5,18.57,West,92.85,2025-05,Friday,False
2025-08-31,CUST0687,Apparel,Denim Jeans,4,53.8,South,215.2,2025-08,Sunday,True
2025-08-16,CUST0162,Toys,Building Blocks,1,17.69,South,17.69,2025-08,Saturday,True
2025-06-01,CUST0102,Sports,Yoga Mat,2,111.53,East,223.06,2025-06,Sunday,True
2025-07-23,CUST0223,Toys,RC Car,3,55.91,East,167.73,2025-07,Wednesday,False
2025-12-16,CUST0482,Home & Kitchen,Throw Pillow,1,42.47,East,42.47,2025-12,Tuesday,False
2025-03-07,CUST0663,Toys,Plush Toy,2,17.7,West,35.4,2025-03,Friday,False
2025-10-01,CUST0530,Electronics,Laptop Stand,3,173.94,East,521.8199999999999,2025-10,Wednesday,False
2025-08-12,CUST0202,Beauty,Makeup Brush Kit,2,49.39,East,98.78,2025-08,Tuesday,False
2025-05-26,CUST0320,Home & Kitchen,Throw Pillow,2,44.67,North,89.34,2025-05,Monday,False
2025-07-16,CUST0561,Toys,Plush Toy,4,52.1,West,208.4,2025-07,Wednesday,False
2025-10-05,CUST0583,Toys,Plush Toy,5,41.69,West,208.45,2025-10,Sunday,True
2025-01-01,CUST0373,Sports,Water Bottle,4,112.67,South,450.68,2025-01,Wednesday,False
2025-06-03,CUST0406,Apparel,Denim Jeans,1,38.87,East,38.87,2025-06,Tuesday,False
2025-10-13,CUST0662,Home & Kitchen,LED Lamp,5,53.54,Unknown,267.7,2025-10,Monday,False
2025-01-28,CUST0269,Sports,Resistance Bands,1,138.3,West,138.3,2025-01,Tuesday,False
2025-07-24,CUST0504,Home & Kitchen,Non-Stick Pan,1,62.28,West,62.28,2025-07,Thursday,False
2025-10-13,CUST0785,Apparel,Winter Jacket,5,75.36,South,376.8,2025-10,Monday,False
2025-11-19,CUST0729,Electronics,Bluetooth Speaker,2,139.53,West,279.06,2025-11,Wednesday,False
2025-08-11,CUST0480,Electronics,Bluetooth Speaker,2,143.79,West,287.58,2025-08,Monday,False
2025-08-29,CUST0182,Beauty,Makeup Brush Kit,3,47.0,East,141.0,2025-08,Friday,False
2025-12-11,CUST0111,Toys,Building Blocks,3,37.33,West,111.99,2025-12,Thursday,False
2025-04-04,CUST0471,Beauty,Lip Balm Set,3,11.67,South,35.01,2025-04,Friday,False
2025-03-24,CUST0168,Electronics,Wireless Earbuds,3,156.2,South,468.59999999999997,2025-03,Monday,False
2025-10-31,CUST0137,Toys,Puzzle 1000pc,3,76.61,Unknown,229.82999999999998,2025-10,Friday,False
2025-05-23,CUST0232,Sports,Water Bottle,3,44.8,North,134.39999999999998,2025-05,Friday,False
2025-11-24,CUST0637,Home & Kitchen,Non-Stick Pan,2,54.76,North,109.52,2025-11,Monday,False
2025-09-03,CUST0703,Electronics,Wireless Earbuds,3,191.67,South,575.01,2025-09,Wednesday,False
2025-10-17,CUST0465,Home & Kitchen,Non-Stick Pan,2,28.28,South,56.56,2025-10,Friday,False
2025-08-01,CUST0664,Beauty,Makeup Brush Kit,4,33.06,North,132.24,2025-08,Friday,False
2025-05-07,CUST0709,Apparel,Denim Jeans,2,95.7,West,191.4,2025-05,Wednesday,False
2025-11-10,CUST0560,Beauty,Makeup Brush Kit,3,10.44,North,31.32,2025-11,Monday,False
2025-04-03,CUST0199,Apparel,Winter Jacket,3,115.7,West,347.1,2025-04,Thursday,False
2025-07-21,CUST0401,Electronics,Wireless Earbuds,2,202.17,North,404.34,2025-07,Monday,False
2025-08-17,CUST0444,Beauty,Makeup Brush Kit,4,31.89,West,127.56,2025-08,Sunday,True
2025-10-30,CUST0100,Sports,Water Bottle,2,43.01,West,86.02,2025-10,Thursday,False
2025-09-28,CUST0269,Electronics,Wireless Earbuds,2,162.17,East,324.34,2025-09,Sunday,True
2025-12-14,CUST0104,Electronics,Smartwatch,5,160.4,East,802.0,2025-12,Sunday,True
2025-03-28,CUST0765,Sports,Water Bottle,1,52.71,West,52.71,2025-03,Friday,False
2025-12-29,CUST0657,Electronics,Wireless Earbuds,3,114.82,West,344.46,2025-12,Monday,False
2025-03-08,CUST0264,Toys,RC Car,5,32.65,West,163.25,2025-03,Saturday,True
2025-02-23,CUST0105,Beauty,Makeup Brush Kit,2,54.68,West,109.36,2025-02,Sunday,True
2025-03-07,CUST0708,Electronics,Smartwatch,3,202.93,North,608.79,2025-03,Friday,False
2025-10-07,CUST0049,Apparel,Denim Jeans,2,84.98,South,169.96,2025-10,Tuesday,False
2025-02-10,CUST0199,Electronics,Smartwatch,3,186.01,West,558.03,2025-02,Monday,False
2025-08-14,CUST0302,Beauty,Hair Dryer,1,56.59,South,56.59,2025-08,Thursday,False
2025-10-19,CUST0391,Home & Kitchen,Non-Stick Pan,4,32.21,North,128.84,2025-10,Sunday,True
2025-12-02,CUST0156,Sports,Resistance Bands,2,74.5,North,149.0,2025-12,Tuesday,False
2025-02-04,CUST0481,Beauty,Lip Balm Set,2,13.76,North,27.52,2025-02,Tuesday,False
2025-12-28,CUST0340,Electronics,Smartwatch,5,235.53,East,1177.65,2025-12,Sunday,True
2025-08-17,CUST0138,Beauty,Face Serum,2,58.01,North,116.02,2025-08,Sunday,True
2025-06-10,CUST0309,Sports,Resistance Bands,4,27.91,North,111.64,2025-06,Tuesday,False
2025-04-13,CUST0685,Apparel,Cotton T-Shirt,3,11.15,North,33.45,2025-04,Sunday,True
2025-10-18,CUST0680,Electronics,Wireless Earbuds,4,151.21,West,604.84,2025-10,Saturday,True
2025-08-24,CUST0499,Beauty,Face Serum,1,58.15,West,58.15,2025-08,Sunday,True
2025-07-17,CUST0746,Electronics,Smartwatch,3,229.23,North,687.6899999999999,2025-07,Thursday,False
2025-09-22,CUST0457,Toys,Building Blocks,2,36.12,North,72.24,2025-09,Monday,False
2025-03-05,CUST0455,Home & Kitchen,Non-Stick Pan,1,75.06,North,75.06,2025-03,Wednesday,False
2025-03-24,CUST0171,Beauty,Hair Dryer,1,22.21,South,22.21,2025-03,Monday,False
2025-12-05,CUST0778,Apparel,Running Shoes,3,85.84,East,257.52,2025-12,Friday,False
2025-10-06,CUST0126,Apparel,Cotton T-Shirt,1,59.6,East,59.6,2025-10,Monday,False
2025-01-31,CUST0230,Toys,Puzzle 1000pc,4,27.99,North,111.96,2025-01,Friday,False
2025-12-02,CUST0287,Home & Kitchen,Throw Pillow,3,29.75,North,89.25,2025-12,Tuesday,False
2025-05-18,CUST0417,Home & Kitchen,Non-Stick Pan,1,89.66,North,89.66,2025-05,Sunday,True
2025-10-27,CUST0232,Apparel,Cotton T-Shirt,4,27.36,East,109.44,2025-10,Monday,False
2025-06-16,CUST0518,Beauty,Makeup Brush Kit,3,47.16,East,141.48,2025-06,Monday,False
2025-11-27,CUST0717,Home & Kitchen,LED Lamp,3,26.29,West,78.87,2025-11,Thursday,False
2025-12-20,CUST0048,Home & Kitchen,Non-Stick Pan,2,13.05,East,26.1,2025-12,Saturday,True
2025-09-23,CUST0483,Sports,Dumbbell Set,3,66.67,West,200.01,2025-09,Tuesday,False
2025-10-20,CUST0176,Beauty,Lip Balm Set,4,7.9,South,31.6,2025-10,Monday,False
2025-08-16,CUST0610,Toys,Building Blocks,2,30.05,West,60.1,2025-08,Saturday,True
2025-10-18,CUST0708,Beauty,Lip Balm Set,4,43.47,West,173.88,2025-10,Saturday,True
2025-05-15,CUST0046,Home & Kitchen,Throw Pillow,3,23.1,West,69.30000000000001,2025-05,Thursday,False
2025-12-01,CUST0184,Sports,Resistance Bands,2,91.1,South,182.2,2025-12,Monday,False
2025-08-12,CUST0706,Beauty,Makeup Brush Kit,1,51.14,South,51.14,2025-08,Tuesday,False
2025-11-09,CUST0468,Beauty,Hair Dryer,3,59.19,North,177.57,2025-11,Sunday,True
2025-04-16,CUST0349,Electronics,Smartwatch,3,41.16,West,123.47999999999999,2025-04,Wednesday,False
2025-03-11,CUST0033,Home & Kitchen,Non-Stick Pan,3,23.81,West,71.42999999999999,2025-03,Tuesday,False
2025-04-02,CUST0491,Home & Kitchen,Non-Stick Pan,1,83.83,East,83.83,2025-04,Wednesday,False
2025-02-01,CUST0223,Sports,Yoga Mat,2,79.22,North,158.44,2025-02,Saturday,True
2025-01-14,CUST0094,Toys,RC Car,1,45.72,North,45.72,2025-01,Tuesday,False
2025-12-02,CUST0489,Electronics,Bluetooth Speaker,2,167.89,South,335.78,2025-12,Tuesday,False
2025-07-02,CUST0358,Toys,Puzzle 1000pc,3,36.16,East,108.47999999999999,2025-07,Wednesday,False
2025-03-15,CUST0609,Home & Kitchen,Throw Pillow,1,34.1,Unknown,34.1,2025-03,Saturday,True
2025-05-11,CUST0657,Beauty,Face Serum,3,47.77,East,143.31,2025-05,Sunday,True
2025-07-19,CUST0015,Home & Kitchen,Non-Stick Pan,3,16.56,West,49.67999999999999,2025-07,Saturday,True
2025-06-01,CUST0724,Apparel,Cotton T-Shirt,2,74.0,South,148.0,2025-06,Sunday,True
2025-07-06,CUST0561,Beauty,Face Serum,3,16.25,East,48.75,2025-07,Sunday,True
2025-06-08,CUST0798,Sports,Resistance Bands,2,98.04,North,196.08,2025-06,Sunday,True
2025-04-01,CUST0310,Home & Kitchen,LED Lamp,5,19.88,North,99.39999999999999,2025-04,Tuesday,False
2025-06-15,CUST0293,Toys,Puzzle 1000pc,5,56.64,East,283.2,2025-06,Sunday,True
2025-05-20,CUST0178,Sports,Resistance Bands,5,141.64,West,708.1999999999999,2025-05,Tuesday,False
2025-08-20,CUST0061,Toys,Puzzle 1000pc,4,52.49,North,209.96,2025-08,Wednesday,False
2025-07-02,CUST0148,Apparel,Cotton T-Shirt,3,71.14,West,213.42000000000002,2025-07,Wednesday,False
2025-12-15,CUST0478,Sports,Water Bottle,4,72.1,South,288.4,2025-12,Monday,False
2025-09-11,CUST0692,Home & Kitchen,Non-Stick Pan,1,65.63,East,65.63,2025-09,Thursday,False
2025-07-13,CUST0281,Electronics,Smartwatch,5,43.99,West,219.95000000000002,2025-07,Sunday,True
2025-05-14,CUST0403,Electronics,Laptop Stand,3,65.59,North,196.77,2025-05,Wednesday,False
2025-08-05,CUST0570,Toys,RC Car,4,36.79,East,147.16,2025-08,Tuesday,False
2025-12-09,CUST0433,Toys,Puzzle 1000pc,4,7.27,West,29.08,2025-12,Tuesday,False
2025-07-16,CUST0629,Beauty,Makeup Brush Kit,1,44.67,North,44.67,2025-07,Wednesday,False
2025-05-02,CUST0742,Home & Kitchen,Blender,5,67.83,North,339.15,2025-05,Friday,False
2025-11-23,CUST0340,Apparel,Cotton T-Shirt,4,96.48,West,385.92,2025-11,Sunday,True
2025-10-19,CUST0339,Electronics,Wireless Earbuds,4,176.57,East,706.28,2025-10,Sunday,True
2025-11-07,CUST0738,Electronics,Smartwatch,4,101.96,East,407.84,2025-11,Friday,False
2025-04-24,CUST0746,Beauty,Lip Balm Set,1,55.84,East,55.84,2025-04,Thursday,False
2025-12-09,CUST0628,Apparel,Cotton T-Shirt,2,31.08,East,62.16,2025-12,Tuesday,False
2025-11-13,CUST0683,Electronics,Wireless Earbuds,3,238.82,East,716.46,2025-11,Thursday,False
2025-02-28,CUST0654,Sports,Yoga Mat,4,79.88,South,319.52,2025-02,Friday,False
2025-04-24,CUST0651,Toys,Plush Toy,2,6.68,East,13.36,2025-04,Thursday,False
2025-07-31,CUST0722,Beauty,Lip Balm Set,3,14.57,South,43.71,2025-07,Thursday,False
2025-07-09,CUST0273,Beauty,Lip Balm Set,2,15.96,South,31.92,2025-07,Wednesday,False
2025-09-07,CUST0485,Beauty,Makeup Brush Kit,2,9.33,East,18.66,2025-09,Sunday,True
2025-12-13,CUST0195,Beauty,Lip Balm Set,3,33.2,South,99.60000000000001,2025-12,Saturday,True
2025-11-19,CUST0220,Toys,Building Blocks,1,13.56,East,13.56,2025-11,Wednesday,False
2025-12-07,CUST0779,Electronics,Wireless Earbuds,3,238.87,West,716.61,2025-12,Sunday,True
2025-01-26,CUST0323,Toys,Plush Toy,2,51.61,South,103.22,2025-01,Sunday,True
2025-08-21,CUST0293,Beauty,Face Serum,1,53.97,East,53.97,2025-08,Thursday,False
2025-11-15,CUST0587,Apparel,Running Shoes,1,89.24,North,89.24,2025-11,Saturday,True
2025-11-23,CUST0261,Electronics,Wireless Earbuds,1,108.78,West,108.78,2025-11,Sunday,True
2025-04-28,CUST0073,Home & Kitchen,LED Lamp,1,33.4,North,33.4,2025-04,Monday,False
2025-04-21,CUST0276,Apparel,Cotton T-Shirt,2,77.51,North,155.02,2025-04,Monday,False
2025-02-19,CUST0047,Toys,Building Blocks,1,31.3,South,31.3,2025-02,Wednesday,False
2025-07-03,CUST0007,Apparel,Winter Jacket,4,71.81,East,287.24,2025-07,Thursday,False
2025-08-27,CUST0509,Electronics,Bluetooth Speaker,3,221.96,North,665.88,2025-08,Wednesday,False
2025-02-27,CUST0043,Home & Kitchen,Non-Stick Pan,1,84.41,North,84.41,2025-02,Thursday,False
2025-08-13,CUST0428,Home & Kitchen,Non-Stick Pan,3,24.28,East,72.84,2025-08,Wednesday,False
2025-08-28,CUST0239,Beauty,Hair Dryer,2,20.05,North,40.1,2025-08,Thursday,False
2025-03-07,CUST0042,Beauty,Face Serum,5,25.19,East,125.95,2025-03,Friday,False
2025-05-10,CUST0263,Beauty,Lip Balm Set,1,44.75,South,44.75,2025-05,Saturday,True
2025-08-26,CUST0311,Home & Kitchen,Blender,2,49.66,West,99.32,2025-08,Tuesday,False
2025-08-26,CUST0538,Electronics,Laptop Stand,5,44.11,East,220.55,2025-08,Tuesday,False
2025-07-21,CUST0300,Home & Kitchen,Blender,3,77.77,Unknown,233.31,2025-07,Monday,False
2025-12-15,CUST0620,Toys,Plush Toy,2,78.96,North,157.92,2025-12,Monday,False
2025-05-31,CUST0447,Apparel,Cotton T-Shirt,1,20.45,West,20.45,2025-05,Saturday,True
2025-09-27,CUST0180,Toys,Plush Toy,3,72.62,East,217.86,2025-09,Saturday,True
2025-12-08,CUST0023,Sports,Water Bottle,5,114.99,North,574.9499999999999,2025-12,Monday,False
2025-11-15,CUST0028,Home & Kitchen,Throw Pillow,5,17.06,West,85.3,2025-11,Saturday,True
2025-02-01,CUST0511,Sports,Dumbbell Set,5,47.76,West,238.79999999999998,2025-02,Saturday,True
2025-10-22,CUST0591,Apparel,Running Shoes,1,15.98,East,15.98,2025-10,Wednesday,False
2025-02-01,CUST0492,Toys,Building Blocks,2,63.61,Unknown,127.22,2025-02,Saturday,True
2025-06-09,CUST0167,Home & Kitchen,Non-Stick Pan,5,27.11,North,135.55,2025-06,Monday,False
2025-09-14,CUST0322,Toys,RC Car,1,7.79,South,7.79,2025-09,Sunday,True
2025-12-26,CUST0663,Electronics,Wireless Earbuds,3,111.27,South,333.81,2025-12,Friday,False
2025-07-06,CUST0689,Beauty,Face Serum,5,5.74,East,28.700000000000003,2025-07,Sunday,True
2025-10-10,CUST0446,Sports,Dumbbell Set,3,126.14,West,378.42,2025-10,Friday,False
2025-07-14,CUST0036,Electronics,Smartwatch,4,158.89,East,635.56,2025-07,Monday,False
2025-08-29,CUST0437,Beauty,Face Serum,4,19.65,South,78.6,2025-08,Friday,False
2025-10-02,CUST0306,Beauty,Face Serum,5,27.62,South,138.1,2025-10,Thursday,False
2025-10-21,CUST0581,Beauty,Makeup Brush Kit,5,30.55,North,152.75,2025-10,Tuesday,False
2025-03-17,CUST0786,Electronics,Laptop Stand,4,90.04,Unknown,360.16,2025-03,Monday,False
2025-03-07,CUST0425,Toys,Building Blocks,2,8.8,North,17.6,2025-03,Friday,False
2025-12-07,CUST0658,Home & Kitchen,Throw Pillow,4,54.4,West,217.6,2025-12,Sunday,True
2025-08-03,CUST0113,Beauty,Face Serum,5,42.18,East,210.9,2025-08,Sunday,True
2025-10-26,CUST0550,Electronics,Smartwatch,3,175.15,South,525.45,2025-10,Sunday,True
2025-01-02,CUST0118,Sports,Resistance Bands,5,25.72,South,128.6,2025-01,Thursday,False
2025-08-10,CUST0381,Toys,RC Car,1,73.03,North,73.03,2025-08,Sunday,True
2025-09-14,CUST0693,Sports,Water Bottle,2,135.89,East,271.78,2025-09,Sunday,True
2025-09-02,CUST0630,Home & Kitchen,Non-Stick Pan,5,65.42,South,327.1,2025-09,Tuesday,False
2025-06-30,CUST0211,Electronics,Bluetooth Speaker,2,42.78,South,85.56,2025-06,Monday,False
2025-03-27,CUST0256,Sports,Water Bottle,2,95.7,North,191.4,2025-03,Thursday,False
2025-11-23,CUST0278,Toys,Plush Toy,1,10.59,North,10.59,2025-11,Sunday,True
2025-09-12,CUST0763,Electronics,Laptop Stand,2,104.83,East,209.66,2025-09,Friday,False
2025-11-26,CUST0319,Toys,Plush Toy,4,69.6,South,278.4,2025-11,Wednesday,False
2025-07-12,CUST0263,Home & Kitchen,Non-Stick Pan,1,43.77,South,43.77,2025-07,Saturday,True
2025-06-15,CUST0522,Toys,RC Car,3,50.84,North,152.52,2025-06,Sunday,True
2025-08-14,CUST0109,Sports,Dumbbell Set,5,139.95,West,699.75,2025-08,Thursday,False
2025-11-25,CUST0323,Beauty,Makeup Brush Kit,4,11.66,South,46.64,2025-11,Tuesday,False
2025-12-05,CUST0232,Toys,RC Car,3,64.31,West,192.93,2025-12,Friday,False
2025-08-25,CUST0248,Electronics,Smartwatch,1,140.76,West,140.76,2025-08,Monday,False
2025-10-01,CUST0331,Electronics,Bluetooth Speaker,4,114.55,South,458.2,2025-10,Wednesday,False
2025-07-30,CUST0409,Sports,Yoga Mat,3,54.07,East,162.21,2025-07,Wednesday,False
2025-04-04,CUST0308,Beauty,Hair Dryer,4,33.96,Unknown,135.84,2025-04,Friday,False
2025-08-15,CUST0383,Sports,Yoga Mat,5,50.91,West,254.54999999999998,2025-08,Friday,False
2025-04-20,CUST0042,Sports,Resistance Bands,3,52.41,South,157.23,2025-04,Sunday,True
2025-05-24,CUST0092,Sports,Yoga Mat,5,46.99,West,234.95000000000002,2025-05,Saturday,True
2025-07-16,CUST0164,Apparel,Cotton T-Shirt,1,24.15,East,24.15,2025-07,Wednesday,False
2025-04-04,CUST0134,Home & Kitchen,LED Lamp,3,30.81,West,92.42999999999999,2025-04,Friday,False
